net,optimizer,rep,fitness_type,seed,size_gen,mode,total_rules,gen,n_train_rules,rule_added_after_gen,max_accuracy,n_rules_correct,mean_accuracy,pct_success_indv,gen_cpu_time
bypass2,umda,0,regret,42,50,both,20,172,12,False,85.0,17,75.1,0.0,0.0625
bypass2,umda,0,regret,42,50,both,20,173,12,False,85.0,17,75.2,0.0,0.0625
bypass2,umda,0,regret,42,50,both,20,174,12,False,85.0,17,74.9,0.0,0.078125
bypass2,umda,0,regret,42,50,both,20,175,12,False,85.0,17,75.9,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,176,12,False,90.0,18,76.8,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,177,12,False,90.0,18,75.9,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,178,12,False,85.0,17,76.1,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,179,12,True,85.0,17,76.6,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,180,13,False,85.0,17,76.4,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,181,13,False,90.0,18,77.2,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,182,13,False,90.0,18,79.6,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,183,13,False,90.0,18,78.2,0.0,0.0625
bypass2,umda,0,regret,42,50,both,20,184,13,False,90.0,18,80.2,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,185,13,False,90.0,18,80.4,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,186,13,False,90.0,18,80.9,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,187,13,False,90.0,18,80.3,0.0,0.0625
bypass2,umda,0,regret,42,50,both,20,188,13,False,90.0,18,80.4,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,189,13,False,90.0,18,80.0,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,190,13,False,90.0,18,80.1,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,191,13,True,90.0,18,81.1,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,192,14,False,90.0,18,80.2,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,193,14,False,90.0,18,80.3,0.0,0.0625
bypass2,umda,0,regret,42,50,both,20,194,14,False,90.0,18,81.3,0.0,0.046875
bypass2,umda,0,regret,42,50,both,20,195,14,False,100.0,20,82.2,2.0,0.046875
bypass2,umda,1,regret,43,50,both,20,1,1,False,85.0,17,53.9,0.0,0.0625
bypass2,umda,1,regret,43,50,both,20,2,1,False,85.0,17,50.3,0.0,0.0625
bypass2,umda,1,regret,43,50,both,20,3,1,False,95.0,19,51.5,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,4,1,False,80.0,16,51.7,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,5,1,False,85.0,17,50.4,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,6,1,False,85.0,17,51.4,0.0,0.0625
bypass2,umda,1,regret,43,50,both,20,7,1,False,80.0,16,51.2,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,8,1,False,75.0,15,52.4,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,9,1,False,85.0,17,53.0,0.0,0.0625
bypass2,umda,1,regret,43,50,both,20,10,1,False,85.0,17,54.8,0.0,0.0625
bypass2,umda,1,regret,43,50,both,20,11,1,False,85.0,17,57.8,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,12,1,False,95.0,19,56.2,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,13,1,True,95.0,19,56.7,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,14,2,False,85.0,17,59.3,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,15,2,False,85.0,17,62.9,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,16,2,False,85.0,17,60.9,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,17,2,False,85.0,17,58.8,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,18,2,False,85.0,17,60.5,0.0,0.046875
bypass2,umda,1,regret,43,50,both,20,19,2,False,95.0,19,64.9,0.0,0.0625
bypass2,umda,1,regret,43,50,both,20,20,2,False,95.0,19,67.8,0.0,0.0625
bypass2,umda,1,regret,43,50,both,20,21,2,False,100.0,20,67.3,2.0,0.046875
bypass2,umda,2,regret,44,50,both,20,1,1,False,80.0,16,53.0,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,2,1,False,75.0,15,49.2,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,3,1,False,85.0,17,52.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,4,1,False,80.0,16,52.4,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,5,1,False,85.0,17,56.5,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,6,1,False,90.0,18,56.2,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,7,1,False,85.0,17,56.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,8,1,False,85.0,17,60.5,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,9,1,False,85.0,17,63.5,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,10,1,False,85.0,17,65.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,11,1,False,95.0,19,64.7,0.0,0.09375
bypass2,umda,2,regret,44,50,both,20,12,1,False,95.0,19,63.9,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,13,1,False,85.0,17,60.0,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,14,1,False,90.0,18,63.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,15,1,False,95.0,19,61.5,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,16,1,False,85.0,17,61.9,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,17,1,False,85.0,17,58.3,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,18,1,False,90.0,18,59.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,19,1,False,85.0,17,60.5,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,20,1,False,85.0,17,58.3,0.0,0.078125
bypass2,umda,2,regret,44,50,both,20,21,1,True,85.0,17,60.0,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,22,2,False,80.0,16,59.1,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,23,2,False,85.0,17,59.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,24,2,False,85.0,17,61.9,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,25,2,False,95.0,19,62.5,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,26,2,False,95.0,19,65.3,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,27,2,False,90.0,18,68.2,0.0,0.03125
bypass2,umda,2,regret,44,50,both,20,28,2,False,95.0,19,68.8,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,29,2,False,95.0,19,68.8,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,30,2,False,85.0,17,65.5,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,31,2,False,90.0,18,65.4,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,32,2,False,95.0,19,69.5,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,33,2,False,95.0,19,72.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,34,2,False,95.0,19,72.5,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,35,2,True,95.0,19,71.1,0.0,0.03125
bypass2,umda,2,regret,44,50,both,20,36,3,False,85.0,17,70.0,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,37,3,False,95.0,19,71.5,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,38,3,False,85.0,17,69.9,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,39,3,False,85.0,17,68.3,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,40,3,False,85.0,17,70.2,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,41,3,False,85.0,17,68.5,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,42,3,False,85.0,17,71.1,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,43,3,False,90.0,18,70.8,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,44,3,False,85.0,17,70.9,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,45,3,False,95.0,19,68.9,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,46,3,False,85.0,17,72.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,47,3,True,90.0,18,70.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,48,4,False,85.0,17,70.7,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,49,4,False,85.0,17,71.0,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,50,4,False,75.0,15,68.9,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,51,4,False,75.0,15,70.1,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,52,4,False,75.0,15,70.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,53,4,False,75.0,15,69.5,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,54,4,False,75.0,15,69.0,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,55,4,False,75.0,15,69.3,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,56,4,False,75.0,15,67.6,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,57,4,False,75.0,15,68.2,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,58,4,True,75.0,15,68.3,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,59,5,False,75.0,15,68.5,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,60,5,False,75.0,15,69.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,61,5,False,75.0,15,68.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,62,5,False,75.0,15,68.2,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,63,5,False,75.0,15,68.8,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,64,5,False,75.0,15,69.1,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,65,5,False,75.0,15,67.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,66,5,False,75.0,15,68.3,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,67,5,False,75.0,15,67.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,68,5,False,75.0,15,67.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,69,5,True,75.0,15,69.6,0.0,0.078125
bypass2,umda,2,regret,44,50,both,20,70,6,False,75.0,15,68.8,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,71,6,False,75.0,15,67.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,72,6,False,75.0,15,67.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,73,6,False,75.0,15,67.2,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,74,6,False,75.0,15,66.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,75,6,False,75.0,15,67.1,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,76,6,False,75.0,15,67.0,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,77,6,False,75.0,15,66.1,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,78,6,False,75.0,15,66.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,79,6,False,75.0,15,68.3,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,80,6,True,75.0,15,66.8,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,81,7,False,75.0,15,67.5,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,82,7,False,75.0,15,68.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,83,7,False,75.0,15,68.0,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,84,7,False,75.0,15,69.7,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,85,7,False,75.0,15,69.0,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,86,7,False,75.0,15,68.8,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,87,7,False,75.0,15,67.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,88,7,False,75.0,15,68.2,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,89,7,False,75.0,15,67.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,90,7,False,75.0,15,68.0,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,91,7,True,75.0,15,66.8,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,92,8,False,75.0,15,67.0,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,93,8,False,75.0,15,68.3,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,94,8,False,75.0,15,69.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,95,8,False,75.0,15,69.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,96,8,False,75.0,15,69.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,97,8,False,75.0,15,68.8,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,98,8,False,75.0,15,67.4,0.0,0.0625
bypass2,umda,2,regret,44,50,both,20,99,8,False,75.0,15,66.4,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,100,8,False,75.0,15,66.2,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,101,8,False,75.0,15,64.0,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,102,8,True,75.0,15,65.6,0.0,0.046875
bypass2,umda,2,regret,44,50,both,20,103,9,False,75.0,15,66.6,0.0,0.046875
