fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,stop_gen_mean,stop_gen_std,stop_gen_min,stop_gen_max,generation,mean_fitness,mean_accuracy,mean_error,fitness_std,accuracy_std
regret_reg,top90,2,10,,,,,24,0.963596,58.12,8.888584,0.091253,6.18
regret_reg,top90,2,10,,,,,25,0.861151,58.18,8.718963,0.088384,7.76
regret_reg,top90,2,10,,,,,26,0.764756,57.17,8.477683,0.090040,8.57
regret_reg,top90,2,10,,,,,27,0.693738,57.16,8.284295,0.063331,7.87
regret_reg,top90,2,10,,,,,28,0.628794,56.44,7.978565,0.061044,8.92
regret_reg,top90,2,10,,,,,29,0.576169,56.45,7.888005,0.057862,8.71
regret_reg,top90,2,10,,,,,30,0.523884,56.48,7.963749,0.049018,7.43
regret_reg,top90,2,10,,,,,31,0.486430,56.65,7.715249,0.040900,8.53
regret_reg,top90,2,10,,,,,32,0.459301,55.96,7.623831,0.031669,8.36
regret_reg,top90,2,10,,,,,33,0.440334,55.12,7.591621,0.031679,8.23
regret_reg,top90,2,10,,,,,34,0.426106,55.73,7.418737,0.025731,8.89
regret_reg,top90,2,10,,,,,35,0.408599,54.57,7.328002,0.020311,8.41
regret_reg,top90,2,10,,,,,36,0.393393,56.30,7.316381,0.033562,8.95
regret_reg,top90,2,10,,,,,37,0.392555,56.44,7.388233,0.021040,7.97
regret_reg,top90,2,10,,,,,38,0.370753,56.34,7.544893,0.016217,8.66
regret_reg,top90,2,10,,,,,39,0.368224,55.93,7.517888,0.027696,8.09
regret_reg,top90,2,10,,,,,40,0.358783,56.73,7.380976,0.014333,8.03
regret_reg,top90,2,10,,,,,41,0.355398,56.66,7.366635,0.017320,7.86
regret_reg,top90,2,10,,,,,42,0.364300,55.71,7.337247,0.025915,7.57
regret_reg,top90,2,10,,,,,43,0.342448,56.56,7.393674,0.020984,6.85
regret_reg,top90,2,10,,,,,44,0.344196,56.62,7.318443,0.014008,7.73
regret_reg,top90,2,10,,,,,45,0.357351,56.57,7.213223,0.041130,7.32
regret_reg,top90,2,10,,,,,46,0.341067,56.60,7.353945,0.026646,7.35
regret_reg,top90,2,10,,,,,47,0.331243,57.53,7.430277,0.025169,6.06
regret_reg,top90,2,10,,,,,48,0.330907,55.64,7.525772,0.016615,6.14
regret_reg,top90,2,10,,,,,49,0.333136,55.45,7.583806,0.014173,6.74
regret_reg,top90,2,10,,,,,50,0.334456,54.73,7.585236,0.008852,6.84
regret_reg,top90,2,10,,,,,51,0.321226,55.23,7.568985,0.020294,5.56
regret_reg,top90,2,10,,,,,52,0.324790,54.52,7.430466,0.008864,6.79
regret_reg,top90,2,10,,,,,53,0.320073,56.91,7.488093,0.016983,6.13
regret_reg,top90,2,10,,,,,54,0.329807,55.15,7.573708,0.031043,5.54
regret_reg,top90,2,10,,,,,55,0.325991,56.57,7.692023,0.019965,6.00
regret_reg,top90,2,10,,,,,56,0.322303,56.84,7.963446,0.012673,4.46
regret_reg,top90,2,10,,,,,57,0.328159,57.61,7.746938,0.013777,4.90
regret_reg,top90,2,10,,,,,58,0.320048,59.29,7.576742,0.015983,4.61
regret_reg,top90,2,10,,,,,59,0.318252,60.19,7.539248,0.018111,4.91
regret_reg,top90,2,10,,,,,60,0.335047,60.13,7.528716,0.025167,4.31
regret_reg,top90,2,10,,,,,61,0.328188,58.64,7.723594,0.020750,4.50
regret_reg,top90,2,10,,,,,62,0.332920,59.12,7.551999,0.013226,4.62
regret_reg,top90,2,10,,,,,63,0.329113,59.39,7.682570,0.029699,4.58
regret_reg,top90,2,10,,,,,64,0.321135,59.44,7.758067,0.021872,4.32
regret_reg,top90,2,10,,,,,65,0.335755,59.33,7.814509,0.022371,4.93
regret_reg,top90,2,10,,,,,66,0.319376,59.25,7.680346,0.022601,4.21
regret_reg,top90,2,10,,,,,67,0.331778,58.76,7.831529,0.013815,4.63
regret_reg,top90,2,10,,,,,68,0.334189,58.55,7.816163,0.014546,3.25
regret_reg,top90,2,10,,,,,69,0.337522,58.26,7.686421,0.024489,3.27
regret_reg,top90,2,10,,,,,70,0.326352,57.41,7.692658,0.008458,3.04
regret_reg,top90,2,10,,,,,71,0.323808,56.57,7.717732,0.008531,2.38
regret_reg,top90,2,10,,,,,72,0.319422,57.25,7.742462,0.012000,2.51
regret_reg,top90,2,10,,,,,73,0.325083,57.20,7.659201,0.017017,1.79
regret_reg,top90,2,10,,,,,74,0.309107,57.31,7.689213,0.014827,2.23
regret_reg,top90,2,10,,,,,75,0.329501,56.55,7.838973,0.023390,3.34
regret_reg,top90,2,10,,,,,76,0.332831,55.74,7.799205,0.023527,2.78
regret_reg,top90,2,10,,,,,77,0.330823,56.14,7.757885,0.022010,2.88
regret_reg,top90,2,10,,,,,78,0.331897,56.40,7.835839,0.022908,3.07
regret_reg,top90,2,10,,,,,79,0.319023,55.79,7.762465,0.019458,2.63
regret_reg,top90,2,10,,,,,80,0.325351,55.74,7.837156,0.026968,2.64
regret_reg,top90,2,10,,,,,81,0.325626,56.48,7.799327,0.019359,3.37
regret_reg,top90,2,10,,,,,82,0.332770,55.70,7.909883,0.029447,2.81
regret_reg,top90,2,10,,,,,83,0.323817,56.06,7.963989,0.019457,2.81
regret_reg,top90,2,10,,,,,84,0.328895,56.29,8.070922,0.021914,3.46
regret_reg,top90,2,10,,,,,85,0.335263,56.07,7.987578,0.026982,3.26
regret_reg,top90,2,10,,,,,86,0.329822,56.67,8.000823,0.022507,3.32
regret_reg,top90,2,10,,,,,87,0.330443,57.14,7.943776,0.022094,3.80
regret_reg,top90,2,10,,,,,88,0.331586,56.49,7.900878,0.023277,3.65
regret_reg,top90,2,10,,,,,89,0.320457,56.91,7.931185,0.021543,3.69
regret_reg,top90,2,10,,,,,90,0.327983,56.73,7.991939,0.020204,3.65
regret_reg,top90,2,10,,,,,91,0.326180,56.98,7.946264,0.019502,3.72
regret_reg,top90,2,10,,,,,92,0.328353,56.94,7.893655,0.020424,3.70
regret_reg,top90,2,10,,,,,93,0.326599,56.88,7.979560,0.019608,3.68
regret_reg,top90,2,10,,,,,94,0.322949,56.83,7.942329,0.019885,3.67
regret_reg,top90,2,10,,,,,95,0.323833,56.58,7.923954,0.019570,3.64
regret_reg,top90,2,10,,,,,96,0.326124,56.64,7.930905,0.019490,3.64
regret_reg,top90,2,10,,,,,97,0.325954,56.46,7.978737,0.019459,3.65
regret_reg,top90,2,10,,,,,98,0.335002,55.98,7.934988,0.027648,3.84
regret_reg,top90,2,10,,,,,99,0.325715,56.09,7.899729,0.019425,3.78
regret_reg,top90,2,10,,,,,100,0.328508,55.56,7.896498,0.020523,4.19
regret_reg,top90,4,20,,,,,1,14.814697,49.79,22.628927,0.674412,1.44
regret_reg,top90,4,20,,,,,2,13.655654,50.13,20.757417,0.786357,1.50
regret_reg,top90,4,20,,,,,3,12.481980,50.51,20.820125,0.386672,0.90
regret_reg,top90,4,20,,,,,4,11.319723,51.00,20.507723,0.525433,2.14
regret_reg,top90,4,20,,,,,5,10.827005,52.21,19.601067,0.626401,1.73
regret_reg,top90,4,20,,,,,6,10.248778,50.54,19.777794,0.597224,2.08
regret_reg,top90,4,20,,,,,7,9.510746,53.50,19.057366,0.636020,3.17
regret_reg,top90,4,20,,,,,8,8.920792,54.60,17.709548,0.356717,3.54
regret_reg,top90,4,20,,,,,9,7.967229,54.28,17.096781,0.253743,4.44
regret_reg,top90,4,20,,,,,10,7.348438,54.29,16.482614,0.301331,5.06
regret_reg,top90,4,20,,,,,11,6.702851,55.55,15.795254,0.289224,4.25
regret_reg,top90,4,20,,,,,12,5.956536,56.14,15.668014,0.170868,4.33
regret_reg,top90,4,20,,,,,13,5.264786,56.28,15.573353,0.219852,5.27
regret_reg,top90,4,20,,,,,14,4.873587,56.70,15.156572,0.353454,4.83
regret_reg,top90,4,20,,,,,15,4.375128,56.13,14.339051,0.135421,4.95
regret_reg,top90,4,20,,,,,16,3.872347,56.48,14.049965,0.206695,4.76
regret_reg,top90,4,20,,,,,17,3.427545,58.18,13.765139,0.107274,7.09
regret_reg,top90,4,20,,,,,18,3.034108,59.92,13.303319,0.095885,6.95
regret_reg,top90,4,20,,,,,19,2.696238,58.95,12.716129,0.086107,5.54
regret_reg,top90,4,20,,,,,20,2.394239,59.36,12.252759,0.144122,5.79
regret_reg,top90,4,20,,,,,21,2.160186,58.62,11.554207,0.104393,7.68
regret_reg,top90,4,20,,,,,22,1.966932,58.52,11.242108,0.149036,7.31
regret_reg,top90,4,20,,,,,23,1.752947,59.35,11.056131,0.108705,7.41
regret_reg,top90,4,20,,,,,24,1.558030,58.99,10.657095,0.120149,6.91
regret_reg,top90,4,20,,,,,25,1.399444,59.38,10.633551,0.110018,8.05
regret_reg,top90,4,20,,,,,26,1.245003,59.48,10.399782,0.109226,8.39
regret_reg,top90,4,20,,,,,27,1.117737,59.29,9.841366,0.099612,10.13
regret_reg,top90,4,20,,,,,28,0.993339,59.38,9.568008,0.085353,8.66
regret_reg,top90,4,20,,,,,29,0.909996,59.88,9.324186,0.079703,9.17
regret_reg,top90,4,20,,,,,30,0.821764,60.00,8.912730,0.086473,9.65
regret_reg,top90,4,20,,,,,31,0.752840,60.07,8.691151,0.070795,9.36
regret_reg,top90,4,20,,,,,32,0.694052,59.95,8.220789,0.067623,9.26
regret_reg,top90,4,20,,,,,33,0.634049,60.29,8.067492,0.061331,9.42
regret_reg,top90,4,20,,,,,34,0.586483,60.49,8.086108,0.049694,8.11
regret_reg,top90,4,20,,,,,35,0.548828,60.20,7.817686,0.043129,7.95
regret_reg,top90,4,20,,,,,36,0.503774,60.67,7.837206,0.034953,8.75
regret_reg,top90,4,20,,,,,37,0.486944,59.50,7.684469,0.036567,7.87
regret_reg,top90,4,20,,,,,38,0.470952,60.31,7.833154,0.028361,6.85
regret_reg,top90,4,20,,,,,39,0.445209,59.69,7.786212,0.032026,7.55
regret_reg,top90,4,20,,,,,40,0.427497,60.14,7.654053,0.016291,6.91
regret_reg,top90,4,20,,,,,41,0.421252,60.58,7.492259,0.018418,7.63
regret_reg,top90,4,20,,,,,42,0.398251,61.47,7.575084,0.025565,8.06
regret_reg,top90,4,20,,,,,43,0.427026,61.07,7.364734,0.027819,6.79
regret_reg,top90,4,20,,,,,44,0.413441,60.90,7.451438,0.027353,5.79
regret_reg,top90,4,20,,,,,45,0.399698,62.39,7.429931,0.020005,6.12
regret_reg,top90,4,20,,,,,46,0.385885,62.41,7.314817,0.019811,6.56
regret_reg,top90,4,20,,,,,47,0.381363,61.35,7.347398,0.012036,5.73
regret_reg,top90,4,20,,,,,48,0.373172,60.79,7.326376,0.028924,5.81
regret_reg,top90,4,20,,,,,49,0.379630,60.80,7.356364,0.020374,5.11
regret_reg,top90,4,20,,,,,50,0.396186,59.69,7.309467,0.028460,5.08
regret_reg,top90,4,20,,,,,51,0.377150,60.37,7.416676,0.028152,6.74
regret_reg,top90,4,20,,,,,52,0.366214,61.13,7.335191,0.033946,7.57
regret_reg,top90,4,20,,,,,53,0.377712,60.52,7.367225,0.016162,6.24
regret_reg,top90,4,20,,,,,54,0.373504,60.38,7.417401,0.015759,6.18
regret_reg,top90,4,20,,,,,55,0.376718,60.18,7.541702,0.029537,5.75
regret_reg,top90,4,20,,,,,56,0.405868,60.84,7.504006,0.018082,4.53
regret_reg,top90,4,20,,,,,57,0.387843,62.11,7.430994,0.018200,3.94
regret_reg,top90,4,20,,,,,58,0.387489,60.09,7.276242,0.045713,3.70
regret_reg,top90,4,20,,,,,59,0.378971,60.01,7.220748,0.026142,3.82
regret_reg,top90,4,20,,,,,60,0.388582,59.55,7.252919,0.031446,4.06
regret_reg,top90,4,20,,,,,61,0.388508,59.59,7.196575,0.019785,4.07
regret_reg,top90,4,20,,,,,62,0.389916,59.70,7.268189,0.028371,3.85
regret_reg,top90,4,20,,,,,63,0.399326,59.70,7.317847,0.039766,4.15
regret_reg,top90,4,20,,,,,64,0.390347,60.32,7.368218,0.024826,3.88
regret_reg,top90,4,20,,,,,65,0.361723,59.56,7.265556,0.020361,2.87
regret_reg,top90,4,20,,,,,66,0.382084,58.48,7.389088,0.016972,3.24
regret_reg,top90,4,20,,,,,67,0.383252,58.86,7.421720,0.014970,3.42
regret_reg,top90,4,20,,,,,68,0.376491,60.13,7.498244,0.021445,2.16
regret_reg,top90,4,20,,,,,69,0.376993,58.29,7.351608,0.012808,3.17
regret_reg,top90,4,20,,,,,70,0.373189,59.63,7.365559,0.025827,3.08
regret_reg,top90,4,20,,,,,71,0.368909,59.72,7.370067,0.012409,2.83
regret_reg,top90,4,20,,,,,72,0.384640,60.08,7.475589,0.013187,3.21
regret_reg,top90,4,20,,,,,73,0.365830,60.12,7.632036,0.016160,3.86
regret_reg,top90,4,20,,,,,74,0.387105,59.53,7.830048,0.022562,3.09
regret_reg,top90,4,20,,,,,75,0.369677,59.44,7.836744,0.013387,3.90
regret_reg,top90,4,20,,,,,76,0.404726,59.39,7.890828,0.027615,2.97
regret_reg,top90,4,20,,,,,77,0.363316,60.76,7.942302,0.026272,3.15
regret_reg,top90,4,20,,,,,78,0.376600,60.47,7.903876,0.006832,2.47
regret_reg,top90,4,20,,,,,79,0.363235,60.10,8.046239,0.028481,4.22
regret_reg,top90,4,20,,,,,80,0.353858,61.30,7.984038,0.024363,4.54
regret_reg,top90,4,20,,,,,81,0.389200,61.68,8.062618,0.021974,4.30
regret_reg,top90,4,20,,,,,82,0.389679,61.96,8.002503,0.022569,5.66
regret_reg,top90,4,20,,,,,83,0.366454,63.28,7.901970,0.024891,5.95
regret_reg,top90,4,20,,,,,84,0.378979,61.99,7.957543,0.025253,5.56
regret_reg,top90,4,20,,,,,85,0.396959,62.48,7.977630,0.015089,6.45
regret_reg,top90,4,20,,,,,86,0.391224,61.80,8.020910,0.018135,5.90
regret_reg,top90,4,20,,,,,87,0.395884,60.98,8.225157,0.018720,4.75
regret_reg,top90,4,20,,,,,88,0.391908,61.87,8.021235,0.025966,6.14
regret_reg,top90,4,20,,,,,89,0.389879,62.18,7.922656,0.023492,5.21
regret_reg,top90,4,20,,,,,90,0.385908,61.85,7.994182,0.029046,5.62
regret_reg,top90,4,20,,,,,91,0.399219,61.88,7.863993,0.028327,7.32
regret_reg,top90,4,20,,,,,92,0.391295,61.36,7.862332,0.042385,6.95
regret_reg,top90,4,20,,,,,93,0.404569,61.26,7.946056,0.026087,6.89
regret_reg,top90,4,20,,,,,94,0.399559,61.39,7.894349,0.028082,6.33
regret_reg,top90,4,20,,,,,95,0.407819,61.76,7.889040,0.033272,7.04
regret_reg,top90,4,20,,,,,96,0.396294,62.02,7.889807,0.031151,6.89
regret_reg,top90,4,20,,,,,97,0.397732,61.76,7.786580,0.030486,7.04
regret_reg,top90,4,20,,,,,98,0.400198,61.50,7.814044,0.029961,7.23
regret_reg,top90,4,20,,,,,99,0.391680,61.36,7.822425,0.034835,7.34
regret_reg,top90,4,20,,,,,100,0.404981,61.11,7.894579,0.031221,7.57
regret_reg,top90,6,30,,,,,1,16.632978,49.60,22.242827,0.318833,1.17
regret_reg,top90,6,30,,,,,2,15.582294,49.89,20.415992,0.419451,2.18
regret_reg,top90,6,30,,,,,3,14.956863,50.43,19.900469,0.237240,1.89
regret_reg,top90,6,30,,,,,4,13.519758,52.22,19.392746,0.401455,0.70
regret_reg,top90,6,30,,,,,5,12.887973,52.27,19.759315,0.698702,1.24
regret_reg,top90,6,30,,,,,6,12.410456,52.98,19.303576,0.544294,3.11
regret_reg,top90,6,30,,,,,7,11.201397,54.24,19.122817,0.511856,3.04
regret_reg,top90,6,30,,,,,8,10.702646,55.78,18.756525,0.720756,3.09
regret_reg,top90,6,30,,,,,9,9.959389,56.13,18.518147,0.579025,2.85
regret_reg,top90,6,30,,,,,10,9.049794,56.92,18.286972,0.434587,2.52
regret_reg,top90,6,30,,,,,11,8.650010,58.71,17.530316,0.711347,3.81
regret_reg,top90,6,30,,,,,12,7.641849,60.52,17.288786,0.479043,4.92
regret_reg,top90,6,30,,,,,13,6.832614,63.44,16.797069,0.625034,4.11
regret_reg,top90,6,30,,,,,14,6.352331,62.95,16.534296,0.456108,5.13
regret_reg,top90,6,30,,,,,15,5.665008,64.08,16.357000,0.309845,5.51
regret_reg,top90,6,30,,,,,16,5.121935,64.66,15.626651,0.353069,2.80
regret_reg,top90,6,30,,,,,17,4.664871,65.31,15.026708,0.245857,3.86
regret_reg,top90,6,30,,,,,18,4.230457,64.70,14.273746,0.294016,4.18
regret_reg,top90,6,30,,,,,19,3.814158,66.81,14.216200,0.340315,4.17
regret_reg,top90,6,30,,,,,20,3.388361,69.03,13.655999,0.242124,3.41
regret_reg,top90,6,30,,,,,21,3.053743,69.76,13.276314,0.216310,3.66
regret_reg,top90,6,30,,,,,22,2.726009,69.94,12.673034,0.226416,3.31
regret_reg,top90,6,30,,,,,23,2.504206,70.28,12.440233,0.235068,3.36
regret_reg,top90,6,30,,,,,24,2.284839,70.16,12.217588,0.189862,4.06
regret_reg,top90,6,30,,,,,25,2.039411,70.73,11.609502,0.190588,5.27
regret_reg,top90,6,30,,,,,26,1.824909,70.66,11.401622,0.132416,5.18
regret_reg,top90,6,30,,,,,27,1.662168,71.03,11.338758,0.162128,4.32
regret_reg,top90,6,30,,,,,28,1.526477,71.88,11.039662,0.093563,4.41
regret_reg,top90,6,30,,,,,29,1.387411,71.16,10.882199,0.107934,4.90
regret_reg,top90,6,30,,,,,30,1.255083,71.85,10.699118,0.085770,4.63
regret_reg,top90,6,30,,,,,31,1.135742,71.72,10.604702,0.091934,5.21
regret_reg,top90,6,30,,,,,32,1.046272,71.08,10.533478,0.061191,5.00
regret_reg,top90,6,30,,,,,33,0.949279,70.84,10.250652,0.045763,5.99
regret_reg,top90,6,30,,,,,34,0.877551,70.56,9.929544,0.033239,7.22
regret_reg,top90,6,30,,,,,35,0.817902,70.05,9.672912,0.039844,6.65
regret_reg,top90,6,30,,,,,36,0.750698,70.34,9.758174,0.033933,6.53
regret_reg,top90,6,30,,,,,37,0.713292,70.82,9.505562,0.026094,7.09
regret_reg,top90,6,30,,,,,38,0.668249,71.45,9.369648,0.029174,7.29
regret_reg,top90,6,30,,,,,39,0.620077,70.60,9.116396,0.033424,6.70
regret_reg,top90,6,30,,,,,40,0.593624,70.55,9.000218,0.034087,6.46
regret_reg,top90,6,30,,,,,41,0.550550,71.11,9.014623,0.016134,5.87
regret_reg,top90,6,30,,,,,42,0.522287,71.22,8.769674,0.010870,6.39
regret_reg,top90,6,30,,,,,43,0.511669,71.11,8.559204,0.027505,5.71
regret_reg,top90,6,30,,,,,44,0.499561,70.82,8.429923,0.013594,6.21
regret_reg,top90,6,30,,,,,45,0.489246,70.62,8.171335,0.042112,5.70
regret_reg,top90,6,30,,,,,46,0.481377,69.88,8.093733,0.025985,4.63
regret_reg,top90,6,30,,,,,47,0.484311,70.25,8.141133,0.015399,4.33
regret_reg,top90,6,30,,,,,48,0.456567,69.99,7.922390,0.013688,4.30
regret_reg,top90,6,30,,,,,49,0.463623,68.89,7.937512,0.029699,3.83
regret_reg,top90,6,30,,,,,50,0.452694,68.97,8.063333,0.032478,2.94
regret_reg,top90,6,30,,,,,51,0.460392,68.27,8.189065,0.036134,3.37
regret_reg,top90,6,30,,,,,52,0.466058,67.67,8.223671,0.026248,2.63
regret_reg,top90,6,30,,,,,53,0.443701,69.26,8.191250,0.026469,2.59
regret_reg,top90,6,30,,,,,54,0.438191,67.94,7.929222,0.024557,2.38
regret_reg,top90,6,30,,,,,55,0.442693,67.51,8.012747,0.024492,3.13
regret_reg,top90,6,30,,,,,56,0.434948,66.74,8.088223,0.009985,4.51
regret_reg,top90,6,30,,,,,57,0.426666,67.24,8.010403,0.023604,4.49
regret_reg,top90,6,30,,,,,58,0.443222,66.69,7.953547,0.042904,4.92
regret_reg,top90,6,30,,,,,59,0.436507,67.27,7.990068,0.032625,4.66
regret_reg,top90,6,30,,,,,60,0.416951,68.07,8.292848,0.019027,4.58
regret_reg,top90,6,30,,,,,61,0.416010,67.33,8.153607,0.023842,4.38
regret_reg,top90,6,30,,,,,62,0.427830,67.27,8.074906,0.024879,5.21
regret_reg,top90,6,30,,,,,63,0.456121,66.62,7.943824,0.036300,5.96
regret_reg,top90,6,30,,,,,64,0.422399,67.09,8.001252,0.008967,5.28
regret_reg,top90,6,30,,,,,65,0.443751,67.68,8.046677,0.040786,5.18
regret_reg,top90,6,30,,,,,66,0.431637,68.20,8.032090,0.023945,4.37
regret_reg,top90,6,30,,,,,67,0.434983,67.76,8.220276,0.019232,3.79
regret_reg,top90,6,30,,,,,68,0.437183,68.51,8.066686,0.040235,4.41
regret_reg,top90,6,30,,,,,69,0.439981,68.05,8.061075,0.047089,3.60
regret_reg,top90,6,30,,,,,70,0.458464,67.84,8.166302,0.034311,2.22
regret_reg,top90,6,30,,,,,71,0.430879,68.08,8.183134,0.040125,3.14
regret_reg,top90,6,30,,,,,72,0.444123,67.07,8.107129,0.020075,2.41
regret_reg,top90,6,30,,,,,73,0.444435,68.35,8.131895,0.049649,2.53
regret_reg,top90,6,30,,,,,74,0.420873,68.21,8.235625,0.014336,2.01
regret_reg,top90,6,30,,,,,75,0.441633,67.64,8.170154,0.046605,2.59
regret_reg,top90,6,30,,,,,76,0.427326,68.39,7.896416,0.027468,2.83
regret_reg,top90,6,30,,,,,77,0.441210,68.62,7.742189,0.025075,2.49
regret_reg,top90,6,30,,,,,78,0.436608,67.67,7.817047,0.009924,2.84
regret_reg,top90,6,30,,,,,79,0.409057,68.08,7.801454,0.026518,2.68
regret_reg,top90,6,30,,,,,80,0.421802,67.18,7.790430,0.021022,2.07
regret_reg,top90,6,30,,,,,81,0.419929,67.33,7.810220,0.019380,2.91
regret_reg,top90,6,30,,,,,82,0.441964,66.55,7.873435,0.025627,2.89
regret_reg,top90,6,30,,,,,83,0.422658,66.71,7.856373,0.029763,2.94
regret_reg,top90,6,30,,,,,84,0.433755,67.11,8.002470,0.023928,1.92
regret_reg,top90,6,30,,,,,85,0.425496,66.85,8.155249,0.020675,3.59
regret_reg,top90,6,30,,,,,86,0.451786,67.33,8.375309,0.040908,1.73
regret_reg,top90,6,30,,,,,87,0.423357,67.80,8.221821,0.035369,2.12
regret_reg,top90,6,30,,,,,88,0.421264,67.93,8.139684,0.014907,2.18
regret_reg,top90,6,30,,,,,89,0.432707,68.39,8.113827,0.018711,2.96
regret_reg,top90,6,30,,,,,90,0.412191,68.53,8.024416,0.029897,2.52
regret_reg,top90,6,30,,,,,91,0.422915,68.32,8.255793,0.039717,3.04
regret_reg,top90,6,30,,,,,92,0.420976,68.62,8.399113,0.026106,3.04
regret_reg,top90,6,30,,,,,93,0.432176,68.73,8.337933,0.020248,2.15
regret_reg,top90,6,30,,,,,94,0.424999,68.47,8.149426,0.013110,3.80
regret_reg,top90,6,30,,,,,95,0.433937,68.33,8.262076,0.025315,2.95
regret_reg,top90,6,30,,,,,96,0.426442,68.43,8.148413,0.019472,2.81
regret_reg,top90,6,30,,,,,97,0.418442,69.48,8.128054,0.026589,2.79
regret_reg,top90,6,30,,,,,98,0.409105,69.30,8.007366,0.024989,3.15
regret_reg,top90,6,30,,,,,99,0.409914,69.26,7.887449,0.024041,2.92
regret_reg,top90,6,30,,,,,100,0.404997,68.65,7.949518,0.028822,2.67
regret_reg,top90,8,40,,,,,1,19.326615,49.16,23.126091,0.357444,1.29
regret_reg,top90,8,40,,,,,2,18.324180,50.40,21.500182,0.698412,1.14
regret_reg,top90,8,40,,,,,3,16.783508,52.70,21.162266,0.686238,1.14
regret_reg,top90,8,40,,,,,4,15.641921,52.41,20.764239,1.145509,1.21
regret_reg,top90,8,40,,,,,5,15.024310,53.09,20.652316,0.878127,1.60
regret_reg,top90,8,40,,,,,6,14.156411,53.95,19.406934,0.914452,2.85
regret_reg,top90,8,40,,,,,7,12.912517,54.61,19.255640,0.939857,3.01
regret_reg,top90,8,40,,,,,8,11.999973,56.19,19.325558,1.159305,2.72
regret_reg,top90,8,40,,,,,9,10.577140,58.68,18.894601,1.141556,4.57
regret_reg,top90,8,40,,,,,10,9.649264,60.85,18.296453,1.453536,5.55
regret_reg,top90,8,40,,,,,11,8.655493,61.90,18.108973,1.221127,6.39
regret_reg,top90,8,40,,,,,12,7.763444,63.56,17.688048,0.836858,7.76
regret_reg,top90,8,40,,,,,13,7.340689,64.31,17.138369,0.857909,6.26
regret_reg,top90,8,40,,,,,14,6.464642,66.10,17.005359,0.742560,7.19
regret_reg,top90,8,40,,,,,15,6.176836,67.87,16.641994,0.838600,6.84
regret_reg,top90,8,40,,,,,16,5.433500,69.10,16.472203,0.515082,6.24
regret_reg,top90,8,40,,,,,17,5.068704,70.15,15.806677,0.443608,7.65
regret_reg,top90,8,40,,,,,18,4.449307,71.59,15.384028,0.370837,8.01
regret_reg,top90,8,40,,,,,19,4.123304,71.28,15.102758,0.277835,7.04
regret_reg,top90,8,40,,,,,20,3.668378,71.39,14.401072,0.360892,7.52
regret_reg,top90,8,40,,,,,21,3.353132,71.35,13.912635,0.274137,8.53
regret_reg,top90,8,40,,,,,22,2.987083,73.44,13.752743,0.222968,7.92
regret_reg,top90,8,40,,,,,23,2.744523,74.01,13.477036,0.277688,7.25
regret_reg,top90,8,40,,,,,24,2.457623,74.93,13.128134,0.224140,7.19
regret_reg,top90,8,40,,,,,25,2.259889,75.93,12.667010,0.148643,7.05
regret_reg,top90,8,40,,,,,26,1.970341,76.19,12.136506,0.129514,7.35
regret_reg,top90,8,40,,,,,27,1.782630,76.43,11.968714,0.138449,7.59
regret_reg,top90,8,40,,,,,28,1.604738,76.42,11.570590,0.106892,7.87
regret_reg,top90,8,40,,,,,29,1.464267,75.94,11.314131,0.107334,7.12
regret_reg,top90,8,40,,,,,30,1.327061,76.61,11.100984,0.115164,6.83
regret_reg,top90,8,40,,,,,31,1.234640,76.70,10.611997,0.109717,6.83
regret_reg,top90,8,40,,,,,32,1.138665,76.29,10.538007,0.101600,7.47
regret_reg,top90,8,40,,,,,33,1.050423,76.34,10.090394,0.088372,7.32
regret_reg,top90,8,40,,,,,34,0.982997,76.46,9.884469,0.068218,6.72
regret_reg,top90,8,40,,,,,35,0.901657,76.40,9.689487,0.077227,6.16
regret_reg,top90,8,40,,,,,36,0.847961,76.14,9.269733,0.083912,6.36
regret_reg,top90,8,40,,,,,37,0.771630,76.25,9.025969,0.068730,5.80
regret_reg,top90,8,40,,,,,38,0.719869,75.41,8.853806,0.063855,6.31
regret_reg,top90,8,40,,,,,39,0.677764,76.44,8.757773,0.069261,7.73
regret_reg,top90,8,40,,,,,40,0.628050,75.73,8.514662,0.050274,7.02
regret_reg,top90,8,40,,,,,41,0.627043,74.10,8.425156,0.038133,5.73
regret_reg,top90,8,40,,,,,42,0.582071,75.93,8.491666,0.050797,6.06
regret_reg,top90,8,40,,,,,43,0.591032,74.27,8.284059,0.027322,5.67
regret_reg,top90,8,40,,,,,44,0.562247,74.09,8.019880,0.042209,6.02
regret_reg,top90,8,40,,,,,45,0.545304,74.51,7.993283,0.057141,6.26
regret_reg,top90,8,40,,,,,46,0.518695,75.94,7.988235,0.037807,5.46
regret_reg,top90,8,40,,,,,47,0.512181,74.81,8.095939,0.024744,5.54
regret_reg,top90,8,40,,,,,48,0.478112,75.28,8.019435,0.038332,4.08
regret_reg,top90,8,40,,,,,49,0.495188,74.37,7.946032,0.021858,3.72
regret_reg,top90,8,40,,,,,50,0.510518,72.83,7.996420,0.046658,5.23
regret_reg,top90,8,40,,,,,51,0.488677,72.58,8.020540,0.032140,4.49
regret_reg,top90,8,40,,,,,52,0.486311,73.40,7.858601,0.045410,5.59
regret_reg,top90,8,40,,,,,53,0.496122,73.70,7.731002,0.029755,4.05
